road,lrp,model_type,name,lat,lon,length,type,condition
N2,LRP285c,Bridge,.,25.1710493298701,92.0187264584415,5.0,Box Culvert,A
N2,LRP286,Link,Km post broken,25.1700549,92.01638890000001,294.00000000003956,KmPost,
N2,LRP286a,Link,Box culvert,25.1679438,92.0179993,324.99999999998863,Culvert,
N2,LRP286b,Link,Box culvert,25.1651389,92.01827709999999,380.9999999999718,Culvert,
N2,LRP287,Link,Jaflong 1  km,25.1628889,92.0171104,84.00000000000318,KmPost,
N2,LRP287a,Link,Bridge start,25.161333300000003,92.0172771,38.000000000010914,Bridge,
N2,LRP287b,Link,Bridge end,25.160972199999996,92.01733270000001,199.99999999998863,Bridge,
N2,LRP287c,Link,Box culvert,25.15975,92.0174716,255.9999999999718,Culvert,
N2,LRPE,SourceSink,Road End at Jaflong.,25.1570556,92.0176382,0.0,Others,
N204,LRPS,SourceSink,Road start from N2 at Jagannathganj.,24.1479163,91.34661080000001,545.0,Others,
N204,LRPSa,Link,Box culvert,24.148360800000003,91.3513889,84.99999999999997,Culvert,
N204,LRPSb,Bridge,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,4.0,RCC Girder Bridge,C
N204,LRP001,Link,Hobiganj 31 km,24.1475552,91.35136109999999,175.99999999999994,KmPost,
N204,LRP001a,Bridge,Telaria Chara Bridge,24.1460274,91.3513056,40.0,Truss with RCC Slab,A
N204,LRP001a,Link,Bridge start,24.146027399999998,91.3513056,42.000000000000036,Bridge,
N204,LRP001b,Link,Bridge end,24.145721899999998,91.3513056,188.00000000000006,Bridge,
N204,LRP001c,Link,Box culvert,24.143999700000002,91.35116670000001,472.0,Culvert,
N204,LRP001c,Bridge,UTTOR SUMA BRIDGE,24.1440821457446,91.351173349468,3.85,RCC Girder Bridge,C
N204,LRP001d,Bridge,NOYAHADI CULVERT,24.1399384199152,91.3513269466101,12.6,Box Culvert,C
N204,LRP001d,Link,Box culvert,24.139777399999996,91.3513333,121.99999999999989,Culvert,
N204,LRP002,Link,Km post missing,24.1386663,91.3514444,235.00000000000009,KmPost,
N204,LRP002a,Link,Box culvert,24.1369163,91.35161109999999,460.00000000000017,Culvert,
N204,LRP002a,Bridge,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,9.5,Slab Culvert,B
N204,LRP003,Link,Hobiganj 30 km,24.132832699999998,91.352,40.000000000000036,KmPost,
N204,LRP003a,Link,Box culvert,24.132499300000003,91.3520556,960.0,Culvert,
N204,LRP003a,Bridge,SURMA CULVERT,24.133010247826,91.3519830913043,3.0,Slab Culvert,B
N204,LRP003b,Bridge,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,1.5,Box Culvert,A
N204,LRP004,Link,Km post missing,24.1310549,91.36080559999999,571.9999999999997,KmPost,
N204,LRP004a,Link,Rail road crossing,24.130527100000002,91.36636109999999,428.0000000000004,RailRoadCrossing,
N204,LRP005,Link,Km post missing,24.1293327,91.3712771,1000.0,KmPost,
N204,LRP006,Link,Km post missing,24.129416,91.3809993,1000.0,KmPost,
N204,LRP007,Link,Km post missing,24.1296938,91.3894163,854.9999999999995,KmPost,
N204,LRP008,Link,Hobiganj 27 km,24.127249300000003,91.39713859999999,1000.0,KmPost,
N204,LRP009,Link,Km post missing,24.125221600000003,91.4061944,310.99999999999994,KmPost,
N204,LRP009a,Link,Box culvert,24.125166,91.4091944,368.00000000000034,Culvert,
N204,LRP009b,Link,Bridge start,24.1241104,91.41252779999999,16.000000000000014,Bridge,
N204,LRP009c,Link,Bridge end,24.1241104,91.4126944,304.9999999999997,Bridge,
N204,LRP010,Link,Km post missing,24.1235271,91.41561109999999,1000.0,KmPost,
N204,LRP010a,Bridge,20 NOVEMBER AMTOLI,24.1243226673913,91.4118574967391,9.5,Box Culvert,B
N204,LRP011,Link,Km post missing,24.1265271,91.42447159999999,673.0,KmPost,
N204,LRP011a,Link,Box culvert,24.1285549,91.4302771,326.99999999999994,Culvert,
N204,LRP012,Link,Km post missing,24.1283604,91.4334997,167.99999999999926,KmPost,
N204,LRP012a,Link,Box culvert,24.1281382,91.43508299999999,389.00000000000114,Culvert,
N204,LRP012b,Bridge,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,4.6,Box Culvert,C
N204,LRP012b,Link,Box culvert,24.127138199999997,91.43847190000001,442.9999999999996,Culvert,
N204,LRP012c,Bridge,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,1.4,Box Culvert,B
N204,LRP013,Link,Km post missing,24.1269716,91.44277740000001,15.000000000000568,KmPost,
N204,LRP013a,Link,Box culvert,24.1269438,91.44288859999999,445.0000000000003,Culvert,
N204,LRP013b,Link,Box Culvert,24.1275549,91.4466941,539.9999999999991,Culvert,
N204,LRP014,Link,Km post missing,24.127249300000003,91.4514444,72.00000000000095,KmPost,
N204,LRP014a,Link,Box culvert,24.127443799999998,91.4520556,137.9999999999999,Culvert,
N204,LRP014a,Bridge,SATH SARI,24.1269881471783,91.4423497656884,24.8,Baily with Steel Deck,A
N204,LRP014b,Link,Box Culvert,24.1274716,91.45233329999999,139.9999999999988,Culvert,
N204,LRP014c,Bridge,CHAKLA PUNGI,24.1274120811235,91.4458047247191,2.8,Box Culvert,A
N204,LRP015,Link,Information missing,24.1281104,91.45455559999999,1000.0,KmPost,
N204,LRP015a,Bridge,CHANTRI CHARA CULVERTR,24.1273411472222,91.4517330222222,6.0,Box Culvert,A
N204,LRP016,Link,Km post missing,24.1281938,91.46338890000001,72.00000000000095,KmPost,
N204,LRP016a,Link,Box culvert,24.1279438,91.4640278,205.99999999999952,Culvert,
N204,LRP016b,Link,Pipe Culvert,24.1281104,91.4664167,357.99999999999875,Culvert,
N204,LRP016c,Link,Box Culvert,24.1295549,91.4682493,304.00000000000205,Culvert,
N204,LRP016d,Link,Box Culvert,24.131916,91.4701382,59.99999999999872,Culvert,
N204,LRP017,Link,Km post missing,24.1322216,91.47058270000001,198.0000000000004,KmPost,
N204,LRP017a,Bridge,CHANDRI CULVERT,24.1279958833333,91.4638946958333,1.65,Box Culvert,A
N204,LRP017a,Link,Box culvert,24.1326938,91.4723882,563.0000000000006,Culvert,
N204,LRP017b,Link,Bridge start,24.13478788,91.47704109,41.99999999999804,Bridge,
N204,LRP017c,Link,Bridge end,24.134944100000002,91.4773882,220.00000000000242,Bridge,
N204,LRP017d,Link,Pipe Culvert,24.1371663,91.4791382,166.99999999999804,Culvert,
N204,LRP018,Link,Information missing,24.137832999999997,91.47955490000001,146.0000000000008,KmPost,
N204,LRP018a,Link,Box culvert,24.1387774,91.48036040000001,446.9999999999992,Culvert,
N204,LRP018b,Link,Bridge start,24.142027399999996,91.4829438,9.000000000000341,Bridge,
N204,LRP018c,Link,Bridge end,24.142083,91.48297159999998,251.00000000000122,Bridge,
N204,LRP018d,Link,Bridge start,24.144194100000004,91.4833886,52.99999999999727,Bridge,
N204,LRP018e,Link,Bridge end,24.144610800000002,91.4833886,94.0000000000012,Bridge,
N204,LRP019,Link,Km post missing,24.145360800000002,91.4838886,620.000000000001,KmPost,
N204,LRP019b,Bridge,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0,RCC Girder Bridge,A
N204,LRP020,Link,Hobiganj 21 km,24.15053822,91.48568522,1000.0,KmPost,
N204,LRP020a,Bridge,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,9.3,Box Culvert,B
N204,LRP020b,Bridge,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8,RCC Girder Bridge,A
N204,LRP020c,Bridge,CHANDRI CULVERT,24.1441099924302,91.4833719864541,1.8,Box Culvert,A
N204,LRP021,Link,Km post missing,24.1588889,91.48858299999999,504.999999999999,KmPost,
N204,LRP021a,Bridge,KARAGANUT,24.1465048430246,91.4842855955555,13.5,Box Culvert,D
N204,LRP021a,Link,Box culvert,24.162,91.4921663,165.0000000000027,Culvert,
N204,LRP022,Link,Hobiganj 20 km,24.1629722,91.49322190000001,801.999999999996,KmPost,
N204,LRP022a,Link,Box Culvert,24.1629722,91.4973886,198.00000000000395,Culvert,
N204,LRP023,Link,Km post missing,24.170388199999998,91.4986941,242.99999999999855,KmPost,
N204,LRP023a,Link,Box culvert,24.1721382,91.5000833,27.999999999998693,Culvert,
N204,LRP023b,Link,Box culvert,24.1722493,91.5003056,194.00000000000261,Culvert,
N204,LRP023c,Link,Bridge start,24.1730827,91.5019444,36.99999999999548,Bridge,
N204,LRP023d,Link,Bridge end,24.173249300000002,91.5022222,498.00000000000466,Bridge,
N204,LRP024,Link,Km post missing,24.1727771,91.50672220000001,1000.0,KmPost,
N204,LRP025,Link,Km post missing,24.1784716,91.51263890000001,59.99999999999872,KmPost,
N204,LRP025a,Link,Box culvert,24.1789438,91.5126667,341.99999999999875,Culvert,
N204,LRP025a,Bridge,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,6.2,Box Culvert,A
N204,LRP025b,Link,Pipe Culvert,24.1814438,91.5127778,493.9999999999998,Culvert,
N204,LRP025c,Link,Pipe Culvert,24.1859997,91.5135,104.00000000000276,Culvert,
N204,LRP025c,Bridge,Chandpur Bridge,24.1728034680412,91.5013953175257,39.5,Truss with RCC Slab,B
N204,LRP026,Link,Km post missing,24.187388600000002,91.5135833,329.0000000000006,KmPost,
N204,LRP026a,Link,Box culvert,24.1895274,91.51572220000001,568.9999999999991,Culvert,
N204,LRP026b,Link,Box culvert,24.1933608,91.51827709999999,102.00000000000031,Culvert,
N204,LRP027,Link,Km post missing,24.1942497,91.5196104,439.00000000000006,KmPost,
N204,LRP027a,Link,Z2008 to Natun Bazar,24.198221899999997,91.5200549,561.0,"SideRoad,Right",
N204,LRP028,Link,Km post missing,24.2023611,91.517666,549.9999999999972,KmPost,
N204,LRP028a,Link,Box culvert,24.2063889,91.5144444,450.00000000000284,Culvert,
N204,LRP029,Link,Km post missing,24.2100833,91.5126667,903.9999999999999,KmPost,
N204,LRP029a,Link,Pipe Culvert,24.217471600000003,91.5098889,96.00000000000009,Culvert,
N204,LRP029a,Bridge,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24,Box Culvert,A
N204,LRP030,Link,Hobiganj 14 km,24.219416,91.5091111,193.99999999999906,KmPost,
N204,LRP030a,Link,Box culvert,24.221193799999998,91.5084722,760.9999999999992,Culvert,
N204,LRP030b,Link,Box culvert,24.2274993,91.5060833,45.000000000001705,Culvert,
N204,LRP031,Link,Km post missing,24.227916,91.5059444,347.999999999999,KmPost,
N204,LRP031a,Link,Box culvert,24.2308049,91.50486109999999,403.99999999999636,Culvert,
N204,LRP031b,Link,"Z2010, Murabandh- Dargasharif Road",24.233944100000002,91.5036667,248.00000000000466,"SideRoad,Right",
N204,LRP032,Link,Km post missing,24.236583,91.50275,1250.0,KmPost,
N204,LRP032a,Bridge,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0,Box Culvert,A
N204,LRP033,Link,Hobiganj 11 km,24.246388600000003,91.49749969999999,916.9999999999981,KmPost,
N204,LRP033a,Link,Bridge start,24.2523333,91.4913052,117.00000000000443,Bridge,
N204,LRP033a,Bridge,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24,Box Culvert,A
N204,LRP033b,Link,Bridge end,24.2524722,91.4911941,65.9999999999954,Bridge,
N204,LRP034,Link,Info missing,24.2529167,91.4906941,222.0000000000013,KmPost,
N204,LRP034a,Link,Box culvert,24.255,91.48852740000001,8.000000000002672,Culvert,
N204,LRP034a,Bridge,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1,Box Culvert,A
N204,LRP034b,Bridge,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12,Box Culvert,C
N204,LRP035,Link,Km post missing,24.2596389,91.4841386,944.9999999999932,KmPost,
N204,LRP035a,Link,Box culvert,24.2615,91.482416,189.00000000000716,Culvert,
N204,LRP035a,Bridge,NORPATI BOX CULVERT,24.2307384885057,91.5048860034482,24.2,Box Culvert,C
N204,LRP035b,Link,Box culvert,24.262694399999997,91.48122159999998,535.9999999999943,Culvert,
N204,LRP035c,Bridge,CRIKOTA,24.2327630148514,91.5041160782178,1.55,Box Culvert,A
N204,LRP036,Link,Km post missing,24.2665556,91.47786040000001,27.000000000001023,KmPost,
N204,LRP036a,Link,Box culvert,24.2667493,91.4776938,134.00000000000034,Culvert,
N204,LRP038a,Bridge,DURGAPUR,24.2498957785169,91.4938451476554,1.5,Box Culvert,A
N204,LRP038b,Bridge,Durgapur Bridge,24.252372476923,91.4912738641025,17.85,RCC Girder Bridge,C
N204,LRP040a,Bridge,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,4.5,Box Culvert,A
N204,LRP041a,Bridge,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3,Slab Culvert,A
N204,LRPE,SourceSink,Road End intersecting N2 at Shaistagonj Round About.,24.2673882,91.4771382,0.0,Others,
N207,LRPS,SourceSink,Road start from N2 at Mirpur.,24.294860800000002,91.51025,226.0,Others,
N207,LRPSa,Link,Pipe culvert,24.2964163,91.5120833,231.0,Culvert,
N207,LRPSb,Bridge,Mirpur Bridge,24.2975653090909,91.5136515090909,22.29,RCC Bridge,B
N207,LRPSb,Link,Bridge Start,24.297583,91.51352779999999,21.999999999999964,Bridge,
N207,LRPSc,Link,Bridge end,24.297555199999998,91.5137222,521.0,Bridge,
N207,LRP001,Link,Km post missing,24.296777399999996,91.5188049,514.9999999999999,KmPost,
N207,LRP001a,Bridge,BINAGOU,24.2958515333333,91.5238512,19.4,Steel Beam & RCC Slab,C
N207,LRP001a,Link,Bridge start,24.2958608,91.52380490000002,24.00000000000024,Bridge,
N207,LRP001b,Link,Bridge end,24.295833,91.5239438,460.99999999999983,Bridge,
N207,LRP002,Link,Km post missing,24.2951108,91.528416,893.0000000000002,KmPost,
N207,LRP002a,Bridge,NATUN BAZAR RCC GIRDER,24.2936824758118,91.5369584564389,30.76,RCC Girder Bridge,C
N207,LRP002a,Link,Bridge start,24.2936663,91.5370552,30.999999999999694,Bridge,
N207,LRP002b,Link,Bridge end,24.2936386,91.5372497,66.00000000000028,Bridge,
N207,LRP002c,Link,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.53791629999999,9.999999999999787,"SideRoad,Right",
N207,LRP002d,Bridge,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5,Arch Masonry,C
N207,LRP003,Link,Km post missing,24.293444100000002,91.5380552,863.0,KmPost,
N207,LRP003a,Link,Bridge start,24.292971899999998,91.5463886,35.00000000000014,Bridge,
N207,LRP003a,Bridge,Karangi Bridge,24.2929746358053,91.5463403184241,38.25,RCC Girder Bridge,B
N207,LRP003b,Link,Bridge end,24.292944100000003,91.54674969999999,101.99999999999987,Bridge,
N207,LRP004,Link,Km post missing,24.2927497,91.5479163,1000.0,KmPost,
N207,LRP004b,Bridge,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0,Box Culvert,A
N207,LRP005,Link,Km post missing,24.2908608,91.5575833,1000.0,KmPost,
N207,LRP006,Link,Km post missing,24.2909719,91.5663889,599.9999999999997,KmPost,
N207,LRP006a,Link,Pipe culvert,24.289527399999997,91.57130490000002,400.00000000000034,Culvert,
N207,LRP006b,Bridge,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,6.0,Box Culvert,A
N207,LRP007,Link,Km post missing,24.2916663,91.57477709999999,1000.0,KmPost,
N207,LRP008,Link,Km post missing,24.294110800000002,91.5837497,131.99999999999966,KmPost,
N207,LRP008a,Bridge,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,18.7,Box Culvert,C
N207,LRP008a,Link,Box Culvert,24.294944100000002,91.5846663,682.0000000000003,Culvert,
N207,LRP008b,Link,Box Culvert,24.294444100000003,91.59016629999999,185.99999999999994,Culvert,
N207,LRP008c,Bridge,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,3.0,Box Culvert,A
N207,LRP009,Link,Km post missing,24.2944163,91.592083,74.99999999999929,KmPost,
N207,LRP009a,Link,Box Culvert,24.294471899999998,91.592833,192.00000000000193,Culvert,
N207,LRP009b,Link,Box Culvert,24.294971899999997,91.5945274,159.99999999999835,Culvert,
N207,LRP009c,Link,Box Culvert,24.2961108,91.5975274,573.0000000000005,Culvert,
N207,LRP010,Link,Km post missing,24.296444100000002,91.6011944,211.00000000000028,KmPost,
N207,LRP010a,Link,Box Culvert,24.2957774,91.60288890000001,788.9999999999997,Culvert,
N207,LRP011,Link,Km post missing,24.2920552,91.6091389,1000.0,KmPost,
N207,LRP012,Link,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.293721899999998,91.61616670000001,480.00000000000045,KmPost / KmPost,
N207,LRP012a,Link,Box Culvert,24.293277399999997,91.6223882,369.9999999999992,Culvert,
N207,LRP013,Link,Srimongal 12 km,24.294777399999997,91.62383270000001,1000.0,KmPost,
N207,LRP014,Link,Srimongal 11 km,24.297971899999997,91.632416,830.0000000000001,KmPost,
N207,LRP014a,Bridge,Sataoan box culvert,24.2984179472289,91.6346008481927,2.5,Box Culvert,A
N207,LRP014a,Link,Box Culvert,24.299332999999997,91.639083,169.99999999999994,Culvert,
N207,LRP015,Link,Srimongal  10 km,24.3000556,91.64188859999999,915.0000000000009,KmPost,
N207,LRP016,Link,Srimongal 9 km,24.30025,91.65086109999999,939.9999999999977,KmPost,
N207,LRP017,Link,Srimongal 8km,24.300777800000002,91.66005559999999,470.0000000000024,KmPost,
N207,LRP017a,Link,Box Culvert,24.3016389,91.66461109999999,495.000000000001,Culvert,
N207,LRP017b,Link,Box Culvert,24.3025556,91.6693882,184.99999999999872,Culvert,
N207,LRP017b,Bridge,MOTIGAMJ BOX CULVERT,24.3026297718918,91.6697533697297,13.5,Box Culvert,A
N207,LRP018,Link,Srimongal 7 km,24.302916699999997,91.671166,309.000000000001,KmPost,
N207,LRP018a,Bridge,Laiarkal Bridge,24.3035721561258,91.6744709821192,31.4,Steel Beam & RCC Slab,B
N207,LRP018a,Link,Bridge start,24.3035,91.6740827,31.999999999996476,Bridge,
N207,LRP018b,Link,Bridge end,24.303555600000003,91.6743882,604.0000000000027,Bridge,
N207,LRP018c,Link,Box Culvert,24.3046667,91.67994379999999,9.99999999999801,Culvert,
N207,LRP018c,Bridge,Mofigauj box culvert,24.3047870583333,91.6803233958333,1.5,Box Culvert,A
N207,LRP019,Link,Srimongal 6 km,24.304777800000004,91.6802771,120.000000000001,KmPost,
N207,LRP019a,Bridge,MOTIGANJ BRIDGE,24.305,91.6816877543478,45.0,Steel Beam & RCC Slab,A
N207,LRP019a,Link,Bridge start,24.305,91.6813882,45.999999999999375,Bridge,
N207,LRP019b,Link,Bridge end,24.305,91.6818327,864.0000000000008,Bridge,
N207,LRP020,Link,Srimongal 5 km,24.303027800000002,91.69016629999999,47.999999999998266,KmPost,
N207,LRP020a,Link,Box Culvert,24.302916699999997,91.69058299999999,321.0000000000015,Culvert,
N207,LRP020a,Bridge,BILASHER PARA BOX CULVERT,24.3028246239875,91.6909447221183,23.2,Box Culvert,B
N207,LRP020b,Link,Box Culvert,24.3021389,91.6936386,641.0000000000018,Culvert,
N207,LRP020c,Bridge,AMANATUR BOX CULVERT,24.3021267627145,91.694037302028,18.0,Box Culvert,A
N207,LRP021,Link,Srimongal 4 km,24.3019444,91.70002779999999,535.9999999999978,KmPost,
N207,LRP021a,Link,Box Culvert,24.3018611,91.70522220000001,458.99999999999966,Culvert,
N207,LRP022,Link,Srimongal 3 km,24.3016944,91.7096944,920.9999999999993,KmPost,
N207,LRP022a,Link,Bridge start,24.3025556,91.71852709999999,12.000000000004007,Bridge,
N207,LRP022b,Link,Bridge end,24.302583300000002,91.7186104,66.99999999999662,Bridge,
N207,LRP022b,Bridge,SRIMANGLE BASTE BRIDGE,24.3026894492537,91.718743080597,12.0,Steel Beam & RCC Slab,A
N207,LRP023,Link,Srimongal 2 km,24.303027800000002,91.719166,969.0000000000011,KmPost,
N207,LRP023a,Link,Box Culvert,24.3084167,91.72658270000001,41.00000000000037,Culvert,
N207,LRP023b,Bridge,SIRMONGAL BOX CULVERT,24.308473604878,91.7268245585365,16.9,Box Culvert,A
N207,LRP024,Link,Srimongal 1 km,24.308527800000004,91.72705490000001,464.00000000000216,KmPost,
N207,LRP024a,Link,"Z2003 ,Khulna -Srimongal road",24.3095556,91.7313882,535.9999999999978,"SideRoad,Right",
N207,LRP025,Link,Sylhet 81 km,24.3138611,91.7333886,106.99999999999932,KmPost,
N207,LRP025a,Bridge,NEAR SHRIMANGAL THANA,24.3148273859154,91.7338615380281,3.0,Box Culvert,A
N207,LRP025a,Link,Box culvert,24.3146944,91.7338052,283.9999999999989,Culvert,
N207,LRP025b,Link,Box Culvert,24.3170549,91.7348052,237.00000000000188,Culvert,
N207,LRP025b,Bridge,2 NUMBER POLE,24.317132956962,91.7348273544303,9.2,Box Culvert,B
N207,LRP025c,Link,Box Culvert,24.3191104,91.7353886,217.99999999999997,Culvert,
N207,LRP025d,Link,Box Culvert,24.3209716,91.7358886,153.99999999999991,Culvert,
N207,LRP025d,Bridge,3 NUMBER POLE,24.3191274752293,91.7353931871559,4.5,Box Culvert,B
N207,LRP025e,Bridge,4 NUMBER POLE,24.3210013603896,91.7358977987012,6.0,Box Culvert,B
N207,LRP026,Link,Sylhet 80 km,24.3224993,91.7363608,131.00000000000023,KmPost,
N207,LRP026a,Link,Box Culvert,24.3236104,91.7365552,575.9999999999969,Culvert,
N207,LRP026a,Bridge,ZOINAG SARA CULVET,24.3237326034722,91.7365835572916,19.0,Box Culvert,A
N207,LRP026b,Link,Box Culvert,24.328638199999997,91.73772190000001,293.00000000000284,Culvert,
N207,LRP026c,Bridge,6-NUMSER POLE BOX CULVERT,24.3287690327645,91.7377560313993,9.0,Box Culvert,B
N207,LRP027,Link,Sylhet 79 km,24.3311938,91.7383886,41.00000000000037,KmPost,
N207,LRP027a,Bridge,ESUPPUR CULVERT,24.3315848247838,91.7385249161383,6.0,Box Culvert,B
N207,LRP027a,Link,Box Culvert,24.331527100000002,91.73849969999999,347.0000000000013,Culvert,
N207,LRP027b,Link,Box Culvert,24.334388600000004,91.7397497,498.9999999999952,Culvert,
N207,LRP027c,Link,Bridge start,24.338638600000003,91.7409719,18.000000000004235,Bridge,
N207,LRP027c,Bridge,NOWGAON BRIGE,24.3385789807615,91.7409547549098,12.3,Steel Beam & RCC Slab,A
N207,LRP027d,Link,Bridge end,24.3387497,91.74102740000001,99.99999999999787,Bridge,
N207,LRP028,Link,Sylhet 78 km,24.339721899999997,91.741333,264.0000000000029,KmPost,
N207,LRP028a,Bridge,NOWGAON -2 CULVERT,24.3416805704545,91.7425135340909,4.0,Box Culvert,A
N207,LRP028a,Link,Box Culvert,24.3417497,91.7425552,397.99999999999613,Culvert,
N207,LRP028b,Bridge,RAZAPUR CULVERT,24.3448097331658,91.744450843216,4.5,Slab Culvert,A
N207,LRP028b,Link,Box Culvert,24.344888600000004,91.74449969999999,343.0,Culvert,
N207,LRP029,Link,Sylhet 77 km,24.3478608,91.7457219,364.0000000000008,KmPost,
N207,LRP029a,Link,Box Culvert,24.3509444,91.7469163,172.0000000000006,Culvert,
N207,LRP029a,Bridge,KALIR BAZAR CULVERT,24.3509527982558,91.7469190459302,1.5,Box Culvert,A
N207,LRP029b,Bridge,KAKIA BAZAR BOX CULVERT,24.3523805017441,91.7473858540697,4.5,Box Culvert,A
N207,LRP029b,Link,Box Culvert,24.3523889,91.7473886,298.9999999999995,Culvert,
N207,LRP029c,Link,Box Culvert,24.355,91.7480552,160.00000000000014,Culvert,
N207,LRP030,Link,Sylhet 76 km,24.356416699999997,91.7483608,131.9999999999979,KmPost,
N207,LRP030a,Link,Box Culvert,24.3569444,91.7484997,308.0000000000034,Culvert,
N207,LRP030a,Bridge,SHIRAZ NAGAR,24.3566285795454,91.7484165704545,6.0,Box Culvert,C
N207,LRP030b,Bridge,LAMWA CULVERT,24.3566587376623,91.7492528948052,12.4,Box Culvert,A
N207,LRP030b,Link,Box Culvert,24.3566389,91.74930520000001,533.0000000000013,Culvert,
N207,LRP030c,Link,Box Culvert,24.36486128,91.74964889,26.99999999999747,Culvert,
N207,LRP030d,Bridge,KASIM PUR,24.3645064696428,91.7496340589285,11.8,Box Culvert,C
N207,LRP031,Link,Sylhet 75 km,24.3652778,91.7496663,550.0000000000007,KmPost,
N207,LRP031a,Link,Box Culvert,24.3702493,91.74986080000001,419.9999999999982,Culvert,
N207,LRP032,Link,Sylhet 74 km,24.3739716,91.7500556,594.9999999999989,KmPost,
N207,LRP032a,Link,Box Culvert,24.3792216,91.75063890000001,260.0000000000051,Culvert,
N207,LRP032a,Bridge,UTTOR KALAPUR,24.3789127764705,91.7506045882352,12.7,Box Culvert,D
N207,LRP032b,Link,Box Culvert,24.3814716,91.75113890000002,119.99999999999744,Culvert,
N207,LRP032c,Bridge,BAYULPUR CULVERT,24.3811687153846,91.7510715923077,3.2,Box Culvert,B
N207,LRP033,Link,Sylhet 73 km,24.382471600000002,91.75138890000001,134.999999999998,KmPost,
N207,LRP033a,Bridge,BAGALPUR MASDI CULVERT,24.3831426174418,91.7516449275193,6.0,Box Culvert,A
N207,LRP033a,Link,Box Culvert,24.38357632,91.75181041,381.0000000000002,Culvert,
N207,LRP033b,Link,Box Culvert,24.386694100000003,91.75299999999999,484.00000000000176,Culvert,
N207,LRP033b,Bridge,HAMID NAGOR CULVERT,24.3861785622093,91.7528032959302,4.5,Box Culvert,A
N207,LRP034,Link,Sylhet 72 km,24.390999700000002,91.7539167,251.99999999999534,KmPost,
N207,LRP034a,Bridge,BHAIRAB GONG CULVERT,24.392633247619,91.7541470373015,6.0,Box Culvert,A
N207,LRP034a,Link,Box Culvert,24.3931663,91.7542222,838.0000000000081,Culvert,
N207,LRP035,Link,Sylhet 71 km,24.400777800000004,91.75475,761.9999999999934,KmPost,
N207,LRP035a,Link,Box Culvert,24.407583300000002,91.7547222,238.00000000000665,Culvert,
N207,LRP035b,Bridge,SHUHAPUR CULVERT,24.4069581228346,91.7547247538057,9.4,Box Culvert,B
N207,LRP036,Link,Sylhet 70 km,24.409805600000002,91.7550278,314.9999999999977,KmPost,
N207,LRP036a,Link,Box Culvert,24.4125,91.75563890000001,685.0000000000023,Culvert,
N207,LRP036b,Bridge,GIYASPUR BOX CULVERT,24.4118841371428,91.7554992199999,18.7,Box Culvert,C
N207,LRP037,Link,Sylhet 69 km,24.4184993,91.7573056,88.00000000000097,KmPost,
N207,LRP037a,Link,Box Culvert,24.4192216,91.7575,328.9999999999935,Culvert,
N207,LRP037b,Link,Box Culvert,24.4220271,91.7583056,465.0000000000034,Culvert,
N207,LRP037b,Bridge,CODUPUR BOX CULVERT,24.4213619662614,91.7581146066869,6.0,Box Culvert,C
N207,LRP037c,Link,Box Culvert,24.4261104,91.75883329999999,147.99999999999613,Culvert,
N207,LRP037c,Bridge,CODUPUR BOX CULVERT,24.4253464277419,91.7587345690322,8.2,Box Culvert,A
N207,LRP038,Link,Sylhet 68 km,24.4276104,91.759,644.0000000000055,KmPost,
N207,LRP038a,Link,Box Culvert,24.433166,91.76013890000002,250.0,Culvert,
N207,LRP038a,Bridge,NETOR SOR BOX CULVERT,24.4324327298136,91.7599885793478,6.0,Box Culvert,B
N207,LRP038b,Bridge,Mokam Bazar Box Culvert,24.4344581768,91.7606149136,12.2,Box Culvert,B
N207,LRP038b,Link,Box Culvert,24.435277399999997,91.7609167,105.99999999999454,Culvert,
N207,LRP039,Link,Sylhet 67 km,24.4361941,91.7612222,234.00000000000176,KmPost,
N207,LRP039a,Bridge,GOMRA CULVERT,24.4373992282051,91.7616406807692,4.5,Box Culvert,A
