road,id,model_type,name,lat,lon,length,condition
N1,710,link,Bridge start,22.5503056,91.69027740000001,30.99999999997749,
N1,711,bridge,SOUTH BALSH KHALI BOX CULVERT,22.5467727210909,91.6926260603636,3.0,A
N1,712,link,Bridge end,22.5501667,91.69038859999999,824.9999999999886,
N1,713,bridge,DOKHIN BASH-KHALI BOX CULVERT,22.5444897756363,91.6941310785454,5.2,A
N1,714,link,Km post missing,22.543888600000002,91.69452740000001,119.0000000000282,
N1,715,bridge,SOTTANA MONDIR CULVERT,22.5390300234693,91.6965452744898,8.2,A
N1,716,link,Box culvert,22.5428608,91.69502740000001,881.9999999999766,
N1,717,link,Ctg 30 km,22.5354997,91.6979441,90.00000000000341,
N1,718,bridge,GULAM JUTE MILE BOX CULVERT,22.5303678038461,91.7004641228571,3.0,A
N1,719,link,Box culvert,22.534777399999996,91.69833299999999,909.9999999999966,
N1,720,bridge,KYSTELGATE ARCH,22.5229359167189,91.7038366163009,16.3,B
N1,721,link,Km post missing,22.5273049,91.7019444,956.9999999999936,
N1,722,link,Bridge start,22.519416,91.70536109999999,18.000000000000682,
N1,723,link,Bridge end,22.519265407228914,91.70540328072286,64.99999999999773,
N1,724,link,Ctg 28 km,22.518721600000003,91.7055556,276.00000000001046,
N1,725,bridge,BORO KUMIRA BRIDGE,22.5113471164122,91.7087907889313,27.0,C
N1,726,link,Bridge start,22.5165556,91.7065833,45.000000000015916,
N1,727,bridge,Chotokumir Bridge,22.5113471164122,91.7087907889313,41.11,A
N1,728,link,Bridge end,22.5161667,91.70675,181.99999999998795,
N1,729,link,Box culvert,22.514722199999998,91.7074444,193.9999999999884,
N1,730,link,Bridge start,22.5131389,91.7080833,41.00000000002524,
N1,731,link,Bridge end,22.512777800000002,91.70822220000001,261.99999999997203,
N1,732,link,Km post missing,22.510611100000002,91.7090833,144.00000000000546,
N1,733,bridge,ROYL CIMINT GATE CULVETRT,22.5060220437735,91.7112848218867,4.5,A
N1,734,link,Bridge start,22.5094444,91.7096389,12.000000000028876,
N1,735,bridge,GORA MARA RCC GIRDER BRIDGE,22.5000858335766,91.7141504905109,17.6,A
N1,736,link,Bridge end,22.5093611,91.7096944,238.9999999999759,
N1,737,link,Bridge start,22.507444399999997,91.71055559999999,18.000000000029104,
N1,738,link,Bridge end,22.507305600000002,91.7106389,530.0000000000011,
N1,739,link,Box culvert,22.503,91.7128056,56.99999999995953,
N1,740,link,Km post missing,22.5025556,91.7130556,685.0000000000023,
N1,741,bridge,GORA MARI BOX CULVERT,22.4904405976324,91.7182726733934,3.0,B
N1,742,link,Bridge start,22.4969163,91.7155556,19.000000000005457,
N1,743,link,Bridge end,22.4968052,91.7156389,295.99999999999227,
N1,744,link,Km post missing,22.494583,91.7170827,887.0000000000005,
N1,745,link,Box culvert,22.486944100000002,91.7192771,174.0000000000066,
N1,746,bridge,BARAOWLLA BOX CULVERT,22.4855480068965,91.7195309517241,4.5,A
N1,747,bridge,Baro Aulia,22.4811642144766,91.7203633632516,24.33,D
N1,748,bridge,MUDDO SONAISORI BRIDGE,22.4811642144766,91.7203633632516,23.2,B
N1,749,link,Ctg 24 km,22.4854163,91.7195549,297.00000000002547,
N1,750,bridge,HATIBORI BOX CULVERT,22.4728530893544,91.7232633541336,6.0,A
N1,751,link,Box culvert,22.48280706570156,91.72005100244988,600.9999999999707,
N1,752,link,Bridge start,22.4775271,91.72105490000001,25.000000000005684,
N1,753,link,Bridge end,22.4773049,91.7211104,89.00000000002706,
N1,754,link,Info.Missing,22.476527100000002,91.7213327,882.9999999999814,
N1,755,link,Box culvert,22.4694438,91.72505490000002,135.99999999999568,
N1,756,link,Ctg 22 km,22.468416,91.7255827,1000.0,
N1,757,bridge,Modonhat Bridge,22.4624386352,91.7285307,24.32,D
N1,758,bridge,SHLAKHAR PAD BRIDGE,22.4624386352,91.7285307,23.2,B
N1,759,link,Km post missing,22.4603056,91.72958270000001,183.9999999999975,
N1,760,link,Bridge start,22.458833300000002,91.73036040000001,25.999999999982037,
N1,761,bridge,KODOM RASUL BOX CULVERT,22.4488628503871,91.7342823894358,3.0,A
N1,762,link,Bridge end,22.4586389,91.73047159999999,807.9999999999927,
N1,763,link,Info.Missing,22.45182350044248,91.7331283022124,1000.0,
N1,764,bridge,SALAKHARPAD BRIDGE,22.4460793332411,91.7353674287057,26.3,C
N1,765,link,Km post missing,22.443388600000002,91.73641629999999,104.00000000004184,
N1,766,bridge,HASNA BAD BOX CULVERT,22.4375035216216,91.7386659473513,3.0,A
N1,767,link,Bridge start,22.4424997,91.7366663,30.99999999997749,
N1,768,bridge,VATERIE BRIDGE,22.4350737918918,91.7396527192432,40.0,A
N1,769,link,Bridge end,22.4422219,91.7367497,924.999999999983,
N1,770,link,Km post missing,22.434971899999997,91.7396941,137.00000000002888,
N1,771,link,Box culvert,22.4333049,91.7403608,311.00000000000705,
N1,772,link,Bridge start,22.430749300000002,91.74152740000001,43.00000000000637,
N1,773,link,Bridge end,22.4304438,91.7417219,448.99999999995543,
N1,774,link,Km post missing,22.4269716,91.7439997,1000.0,
N1,775,bridge,DHAMAKHALI BRIDGE,22.4220415536,91.7480209792,35.1,B
N1,776,link,Km post missing,22.4198882,91.74977740000001,165.00000000002046,
N1,777,link,Bridge start,22.4185549,91.7504722,38.000000000010914,
N1,778,link,Bridge end,22.4182771,91.7506667,796.9999999999686,
N1,779,link,Km post missing,22.4119167,91.7543611,200.00000000001705,
N1,780,bridge,VATIARI CULVERT,22.4030145445,91.75657411625,5.0,A
N1,781,link,End of Bituminous Pavement,22.4101111,91.7544444,206.00000000001728,
N1,782,link,Box culvert,22.4084167,91.7551389,2.0000000000095497,
N1,783,link,Start of Bituminous Pavement,22.408399210101013,91.75514357643098,591.9999999999561,
N1,784,link,Km post missing,22.4032222,91.75652779999999,400.0000000000057,
N1,785,bridge,T. B HOSPITAL GATE BOX CULVERT,22.3963398830265,91.7582551580777,3.0,A
N1,786,link,Road to Biman Bandar (Z1016),22.3996108,91.7573333,104.00000000001342,
N1,787,link,Bridge start,22.3988608,91.7576667,7.000000000005002,
N1,788,bridge,GAMMON BRIDGE,22.3927175345622,91.7590882138248,18.0,A
N1,789,link,Bridge end,22.398805199999998,91.7576667,488.9999999999759,
N1,790,link,Km post missing,22.3944997,91.7586944,59.00000000002592,
N1,791,link,"N111, Port Connecting Road",22.393777399999998,91.7588056,217.00000000001296,
N1,792,bridge,PAKKA MATA BOX CULVERT,22.38524588272,91.76250565776,3.0,A
N1,793,link,Box culvert,22.3921108,91.75925,350.99999999997067,
N1,794,link,Bridge start,22.3892497,91.7605,59.00000000002592,
N1,795,link,Bridge end,22.3887497,91.7607222,313.99999999996453,
N1,796,link,Km post missing,22.3861663,91.76183329999999,625.0,
N1,797,bridge,GLAXO BOX CULVERT,22.3797011826666,91.7670476533333,8.3,A
N1,798,link,Box culvert,22.3815271,91.76522220000001,375.0,
N1,799,link,Km post missing,22.379166,91.7675827,436.00000000003547,
N1,800,bridge,CORNAIL HAT BOX CULVERT,22.3696841276595,91.7739258709219,3.0,A
N1,801,link,Bridge start,22.376471600000002,91.770416,18.999999999977035,
N1,802,link,Bridge end,22.3762254893617,91.77054326631206,544.9999999999875,
N1,803,link,Km post missing,22.369166,91.77419379999999,555.0000000000068,
N1,804,link,End of Bituminous Road,22.3691382,91.777666,193.00000000004047,
N1,805,link,The chittagong city area starts from Alongka cinema Hall,22.358666699999997,91.7822771,8308.999999999969,
N1,806,bridge,BOALIA BOX CULVERT,22.3599057425992,91.8522694918171,4.65,C
N1,807,bridge,Bakulia Bridge,22.3522674714754,91.852622049836,15.8,A
N1,808,bridge,BAKULIA BRIDGE,22.3522674714754,91.852622049836,14.7,B
N1,809,bridge,5 No hafez bazar Bridge,22.3395393508599,91.8533871579852,39.67,C
N1,810,bridge,HAFAS BAGAR BRIDGE,22.3395393508599,91.8533871579852,38.4,B
N1,811,bridge,Tulatuli Bridge,22.3357673216494,91.8538536927835,40.38,C
N1,812,bridge,RAZAKATI BRIDGE,22.3357673216494,91.8538536927835,39.4,B
N1,813,bridge,RAJAKHALI RCC GIDER BRIDGE,22.3349153368556,91.8533979043814,48.5,A
N1,814,bridge,Rajakhali Bridge,22.3349153368556,91.8533979043814,49.31,C
N1,815,bridge,Sha Amanot Bridge,22.3266451369152,91.852759390139,954.5,A
N1,816,bridge,Hajrath Sha Amanath Satu,22.3266451369152,91.852759390139,914.0,C
N1,817,bridge,Shikalbaha Bridge,22.3129265129032,91.856181916129,17.3,A
N1,818,bridge,SHIKALBAHA BRIDGE,22.3129265129032,91.856181916129,11.0,C
N1,819,bridge,SHIKALBAHA,22.306457756,91.860449028,15.2,C
N1,820,bridge,SOUTH MITTACHORI,22.3026235524271,91.8635646970873,3.0,A
N1,821,link,Chittagong city area ends and the survey of N1 starts again,22.3644444,91.8511111,393.0000000000007,
N1,822,bridge,SHIKALBAHA BOX CULVERT,22.3002851293515,91.8652980307167,5.7,B
N1,823,bridge,KADUMTOLI CULVERT,22.2975350260563,91.866363031514,3.0,A
N1,824,link,Km post missing,22.3646111,91.8508333,169.00000000001114,
N1,825,link,Box culvert,22.363277800000002,91.8514722,830.9999999999889,
N1,826,bridge,ISLAMPUR CULVERT,22.2932366309133,91.8684360651053,1.5,A
N1,827,bridge,NOLBILA CULVERT,22.2916421411764,91.8702911411764,3.0,A
N1,828,link,Km post missing,22.3561111,91.8531667,71.00000000002638,
N1,829,link,Bridge start,22.3555,91.8530833,13.999999999981583,
N1,830,bridge,SHIKALBAHA MORE,22.2926079302013,91.8730201176733,3.0,A
N1,831,link,Bridge end,22.3553889,91.8530556,914.999999999992,
N1,832,bridge,SHIKALBAHA BOX CULVERT,22.2944653526717,91.876717971374,3.0,A
N1,833,link,Km post missing,22.347388600000002,91.85194440000001,549.0000000000066,
N1,834,bridge,SHIKALBAHA BRIDGE,22.2962698699619,91.8807528022813,116.5,C
N1,835,link,Bridge start,22.342721899999997,91.8531389,44.00000000001114,
N1,836,bridge,Sikolbaha Bridge-1,22.2962698699619,91.8807528022813,116.13,A
N1,837,link,Bridge end,22.3423608,91.8530833,406.99999999998226,
N1,838,link,Km post missing,22.3387497,91.85347220000001,51.9999999999925,
N1,839,link,Bridge start,22.338362487628864,91.853695585567,45.000000000015916,
N1,840,bridge,SHANTERHAT CULVERT,22.2988369230769,91.8873512822898,3.0,B
N1,841,link,Bridge end,22.338027399999998,91.85388890000002,79.99999999998408,
N1,842,link,Bridge start,22.337388600000004,91.85427779999999,47.000000000025466,
N1,843,link,Bridge end,22.337027399999997,91.8545278,775.999999999982,
N1,844,link,Km post missing,22.3314716,91.8515556,209.00000000000318,
N1,845,bridge,SHANTERHAT BOX CULVERT,22.3021025781938,91.8992582823788,3.1,B
N1,846,link,Shah Amanath (Karnaphuli) Bridge,22.329749300000003,91.85211109999999,790.9999999999968,
N1,847,link,Km post missing,22.3228327,91.85355559999999,178.0000000000257,
N1,848,bridge,KUSUMPUR BOX CULVERT,22.3035365502293,91.9044227217889,3.0,A
N1,849,link,Bridge end,22.3212771,91.8536111,701.9999999999698,
N1,850,link,Bridge start,22.3153611,91.8553056,16.000000000019554,
N1,851,link,Bridge end,22.315222199999997,91.8553333,45.000000000015916,
N1,852,link,"Cox,s Bazar 143 km,Patiya 16 km",22.3148889,91.85538890000001,495.9999999999809,
N1,853,link,Road to BFDC Fisharies (Z1804) /Start of Dohazari Road Division. / Road to BFDC Fisharies (Z1804) /Start of Dohazari Road Division.,22.310833300000002,91.8570278,30.000000000001137,
N1,854,bridge,MUNSHA BOX CULVERT(L),22.3083189877358,91.9142153009434,10.8,B
N1,855,link,Road to Balakkhati (Z1065),22.3106111,91.8570833,326.9999999999982,
N1,856,link,Box culvert,22.30825,91.85897220000001,147.00000000001978,
N1,857,link,Cox's Bazar 142 km,22.3071944,91.85986109999999,399.99999999997726,
N1,858,link,Box culvert,22.304305600000003,91.8621667,308.9999999999975,
N1,859,bridge,MONSHA CULVERT,22.3137546831094,91.9203176378118,3.0,A
N1,860,link,Box culvert,22.302166699999997,91.86394440000001,293.00000000000637,
N1,861,bridge,UTTOR SONAPUR,22.3157468089473,91.9243524131578,3.0,A
N1,862,link,Cox's Bazar 141km,22.299888600000003,91.8655833,568.000000000012,
N1,863,link,Box culvert,22.2950274,91.8671938,426.9999999999925,
N1,864,bridge,Pirol,22.3137565607999,91.9339832312,5.3,A
N1,865,link,Cox's Bazar 140km,22.291944100000002,91.8693327,50.99999999998772,
N1,866,link,Road to Arowana (Z1018),22.2916663,91.8696382,170.00000000001592,
N1,867,link,Box culvert,22.2916108,91.8711382,447.00000000000273,
N1,868,link,Box culvert,22.293582999999998,91.8748604,262.00000000000045,
N1,869,link,Bridge start,22.294638600000003,91.8770827,66.99999999997885,
N1,870,link,Cox's Bazar 139 km,22.2949163,91.877666,54.000000000002046,
N1,871,link,Bridge end,22.2951108,91.87811040000001,263.00000000000523,
N1,872,bridge,UZIRPUR HIGH SCHOOL,22.3084394099236,91.9483886979643,3.0,A
N1,873,link,Box Culvert,22.298388600000003,91.885583,689.0000000000214,
N1,874,link,Cox's Bazar 138 km,22.2985552,91.886333,558.9999999999691,
N1,875,link,Road to Kaliganj (Z1071),22.3,91.8915552,441.0000000000309,
N1,876,link,Cox's Bazar 137 km,22.3005833,91.892833,172.9999999999734,
N1,877,bridge,PATIYA BRIDGE,22.3006016043999,91.9658457726,50.8,C
N1,878,link,Box culvert,22.3015833,91.89733299999999,454.00000000000773,
N1,879,bridge,Patiya Bridge,22.3006016043999,91.9658457726,50.3,B
N1,880,link,"Cox,s Bazar 136 km,Patiya 11 km",22.302722199999998,91.9015556,103.00000000000864,
N1,881,link,Box culvert,22.3029722,91.9025,872.0000000000141,
N1,882,link,"Cox,s Bazar 135 km,Patiya 10 km",22.3053611,91.91063890000001,302.99999999999727,
N1,883,link,Box culvert,22.3070556,91.9128056,423.9999999999782,
N1,884,link,Road to Kaliganj (Z1070),22.309694399999998,91.91575,273.00000000002456,
N1,885,link,Box culvert,22.3114167,91.9176382,168.00000000000637,
N1,886,bridge,PALYA BUS STATION,22.2911451997412,91.9833668252263,12.4,A
N1,887,link,Box culvert,22.3124722,91.91883270000001,520.9999999999582,
N1,888,link,Box culvert,22.3156389,91.9224993,121.00000000003774,
N1,889,link,Road to Kalurghat (N107),22.3158889,91.92358270000001,189.99999999999773,
N1,890,link,Km post missing,22.3155556,91.9253882,750.0,
N1,891,bridge,Srimi Bridge,22.2859320161666,91.992309198,61.0,B
N1,892,bridge,SRIMI BRIDGE,22.2859320161666,91.992309198,60.5,C
N1,893,link,Box culvert,22.3137778,91.93222159999999,250.0,
N1,894,link,Km post missing,22.31375,91.93452740000001,1000.0,
N1,895,bridge,KOMOLMUNSHE HAT BOX CULVERT,22.2811424692972,91.9995571696216,14.0,B
N1,896,link,Km post missing,22.3136389,91.9438886,617.999999999995,
N1,897,link,Box culvert,22.3098611,91.9477219,392.99999999997226,
N1,898,bridge,KHORNA CULVERT,22.2710895749999,92.00559725,3.0,A
N1,899,link,Info.Missing,22.3067222,91.9491941,1000.0,
N1,900,bridge,KHORNA BVS STATION,22.2611613745967,92.0073035838709,14.8,C
N1,901,bridge,Korna Bridge,22.2611613745967,92.0073035838709,15.2,B
N1,902,bridge,AJIMPUR CUL,22.2590515857142,92.0081111238095,9.8,C
N1,903,link,Km post missing,22.3025,91.9553889,925.9999999999877,
N1,904,bridge,MOJAFFARABAD,22.2549374824626,92.0103021287313,9.2,A
N1,905,link,Bridge start,22.301027800000004,91.9641667,52.00000000002092,
N1,906,bridge,MOJAFFORABAD BOX CULVERT,22.2531199613981,92.0119718729483,6.0,A
N1,907,link,Bridge end,22.3009444,91.9646667,21.99999999999136,
N1,908,link,Km post missing,22.3009167,91.9648889,1000.0,
N1,909,link,Km post missing,22.297944100000002,91.973916,567.9999999999836,
N1,910,bridge,MOJAFFORABAD,22.2487130149162,92.0158341025875,9.4,A
N1,911,link,Slab Culvert,22.295694100000002,91.9787493,166.00000000005366,
N1,912,link,Road to Boalkhali (Z1059),22.295333,91.98030490000001,265.9999999999627,
N1,913,link,Km post missing,22.2934997,91.98163819999999,60.000000000002274,
N1,914,link,Road to Haidgaon (Z1057),22.293360800000002,91.98211040000001,146.000000000015,
N1,915,bridge,ROWSONAT CUL,22.24038615762,92.0217918336116,14.0,A
N1,916,link,Box culvert,22.292082999999998,91.9822493,21.000000000015007,
N1,917,bridge,KANCHANAGAR CUL,22.2366345532374,92.0232647489208,14.0,A
N1,918,link,Road to Anowara (R170),22.291833,91.9823327,772.9999999999677,
N1,919,link,Km post missing,22.2878052,91.9883886,302.99999999999727,
N1,920,bridge,Kanchon Nagar Bridge,22.2314978226851,92.0249656611111,12.7,B
N1,921,link,Bridge start,22.286583,91.9911108,72.00000000000273,
N1,922,bridge,KHANCHANAGAR BADAMTOLA,22.2314978226851,92.0249656611111,12.6,B
N1,923,link,Bridge end,22.2863052,91.99158299999999,25.000000000034106,
N1,924,link,Road to Chandnaisa(Z1039),22.2862497,91.9916941,599.9999999999659,
N1,925,bridge,NORTH JOARA PAKKAR DOKAN,22.2260608528604,92.0264650356979,9.4,B
N1,926,link,Km post missing,22.283638600000003,91.9967497,269.9999999999818,
N1,927,link,Box Culvert,22.2820549,91.9986663,925.0000000000114,
N1,928,bridge,GASBAREA BOX CULVERT,22.2222719897959,92.0273785979591,14.0,A
N1,929,link,Info.Missing,22.276193799999998,92.00438890000001,214.00000000005548,
N1,930,bridge,GASBAREA COLLEGE BOX CULVERT,22.2155873504854,92.0290230394174,9.2,A
N1,931,link,Box culvert,22.2745827,92.0053056,269.9999999999818,
N1,932,link,Box culvert,22.272249300000002,92.0055278,515.9999999999627,
N1,933,link,Km post missing,22.2676104,92.0058056,625.9999999999764,
N1,934,bridge,Mazar Point Bridge,22.2071026538461,92.03633246993,50.8,D
N1,935,bridge,MAZAR POINT BRIDGE,22.2071026538461,92.03633246993,50.4,C
N1,936,link,Bridge start,22.262222199999997,92.0070556,14.000000000066848,
N1,937,link,Bridge end,22.262101455645162,92.00708382580645,233.99999999998045,
N1,938,bridge,KHOLGHAR CUL,22.2049837597806,92.0383312340036,9.2,B
N1,939,link,Box Culvert,22.2600833,92.0075556,125.99999999997635,
N1,940,link,Km post missing,22.259,92.0081389,403.00000000002,
N1,941,link,Box culvert,22.255722199999997,92.00961109999999,267.99999999997226,
N1,942,link,Box culvert,22.2538611,92.01125,329.00000000000773,
N1,943,link,Km post missing,22.2517222,92.0133333,343.00000000001774,
N1,944,link,Box culvert,22.249333,92.01527779999999,656.9999999999823,
N1,945,link,Km post missing,22.2449997,92.019166,602.0000000000323,
N1,946,link,Box culvert,22.241055199999998,92.0215271,478.999999999985,
N1,947,link,Box culvert,22.237194100000004,92.0230549,139.00000000001,
N1,948,link,Info.Missing,22.236082999999997,92.0234716,384.9999999999909,
N1,949,bridge,NOYARHAT,22.1739178955307,92.0532925435754,12.3,B
N1,950,link,Box culvert,22.2327771,92.02455490000001,179.00000000003047,
N1,951,link,Bridge start,22.2316938,92.02488819999999,13.999999999953161,
N1,952,link,Bridge end,22.2315827,92.0249438,216.00000000000819,
N1,953,link,Info.Missing,22.227916,92.0258882,12.000000000000455,
N1,954,link,Bridge start,22.2278882,92.02591600000001,12.000000000000455,
N1,955,link,Bridge end,22.2277771,92.0259438,437.0000000000118,
N1,956,link,Box culvert,22.2240271,92.02708270000001,538.9999999999873,
N1,957,link,Km post missing,22.2192493,92.02788819999999,247.99999999999045,
N1,958,link,Box culvert,22.2170549,92.0281382,515.0000000000432,
N1,959,link,Road To Dhupchheri (Z1026),22.2131389,92.0304993,236.99999999996635,
N1,960,link,Km post missing,22.2116111,92.03180490000001,541.9999999999732,
N1,961,link,Bridge start,22.208444399999998,92.03566629999999,55.00000000000682,
N1,962,bridge,SANGO BRIDGE DOMAJAR,22.1586272806451,92.0682063096774,211.3,C
N1,963,bridge,Sangu Bridge,22.1586272806451,92.0682063096774,211.0,B
N1,964,link,Bridge end,22.208027800000004,92.03577740000001,286.0000000000582,
N1,965,link,Bridge start,22.2059444,92.03702740000001,12.000000000000455,
N1,966,link,Bridge end,22.205888899999998,92.03713859999999,104.99999999996135,
N1,967,link,Km post missing,22.205416699999997,92.0380274,1093.999999999994,
N1,968,bridge,KATGOR CULVERT,22.1498523145631,92.0696330718446,9.2,A
N1,969,link,Info.Missing,22.197777399999996,92.0433886,699.9999999999886,
N1,970,link,Road to Barma (Z1036),22.191721899999997,92.0453608,312.9999999999882,
N1,971,link,Info.Missing,22.1897497,92.046583,1013.0000000000337,
N1,972,bridge,MOULOVER DOKAN,22.1369522329341,92.0699301281437,12.4,A
N1,973,bridge,PATATR PULL CULVERT,22.1325208428571,92.0701565366459,15.4,A
N1,974,bridge,Pathanerpul Bridge,22.1299160285714,92.0706024714285,33.65,A
N1,975,bridge,PATANER PULL(BRIDGE),22.1299160285714,92.0706024714285,34.6,A
N1,976,link,Info.Missing,22.1822771,92.0513889,821.0000000000264,
N1,977,bridge,Noyakhalar Muk Bridge,22.1277338010309,92.0710012276288,27.9,A
N1,978,bridge,NOYAKHALAR MUK,22.1277338010309,92.0710012276288,28.0,A
N1,979,link,Box culvert,22.175082699999997,92.05286109999999,178.99999999997362,
N1,980,bridge,NOYAKHALARMUK,22.1230775989717,92.071701048329,15.4,A
N1,981,bridge,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,22.1204875006655,92.0719705134775,20.4,A
N1,982,link,Km post missing,22.1735827,92.0534167,1000.0,
N1,983,bridge,KARANERHAT CULVERT,22.1133524851063,92.0726869042553,5.0,A
N1,984,link,Km post missing,22.1652222,92.05488890000001,1000.0,
N1,985,link,Km post missing,22.1629722,92.0641944,515.0000000000432,
N1,986,link,Bridge start,22.1596667,92.06747159999999,216.9999999999277,
N1,987,bridge,KARANERHAT CULVERT,22.09827857,92.074800422,7.2,A
N1,988,link,Bridge end,22.1580556,92.06861040000001,268.0000000000291,
N1,989,link,Km post missing,22.156,92.0701104,663.9999999999873,
N1,990,link,Bridge start,22.1509722,92.0696938,9.000000000014552,
N1,991,bridge,KOACHIA(MADARBHI),22.0935775004504,92.0805047995495,11.2,A
N1,992,link,Bridge end,22.150888899999998,92.069666,206.00000000001728,
N1,993,link,"Cox,s Bazar 111 km,Kasherhat 5 km",22.149138600000004,92.0696104,951.0000000000218,
N1,994,bridge,MITADIGI ACADEMY,22.0840668315789,92.093196937799,2.0,A
N1,995,link,Keranirhat 4 km,22.1406663,92.0697771,302.9999999999404,
N1,996,link,Box Culvert,22.1379163,92.0698882,501.0000000000332,
N1,997,bridge,MITADIGI,22.080520608,92.0984855314285,12.6,A
N1,998,link,Box Culvert,22.133444100000002,92.0700827,161.00000000000136,
N1,999,link,"Cox,s Bazar 109 km",22.1320549,92.0701938,118.99999999997135,
N1,1000,link,Bridge start,22.1308049,92.07041600000001,61.00000000003547,
N1,1001,link,Bridge end,22.1304716,92.07049930000001,223.99999999998954,
N1,1002,link,Bridge start,22.1285271,92.0708604,31.00000000000591,
N1,1003,link,Bridge end,22.128277100000002,92.070916,485.00000000001364,
N1,1004,link,Info.Missing,22.1240271,92.07158270000001,9.999999999990905,
N1,1005,link,Box culvert,22.123666,92.0716382,388.99999999995316,
N1,1006,bridge,Raj Ghata Bridge,22.0695600813559,92.1042754237288,30.3,B
N1,1007,bridge,RAJGHATA BRIDGE,22.0695600813559,92.1042754237288,30.3,A
N1,1008,link,Box culvert,22.1208049,92.0719438,601.0000000000559,
N1,1009,bridge,THAKUR DIGI BOX CULVERT,22.0679099558303,92.1055530035335,2.0,A
N1,1010,bridge,Khoria Nagar Bridge,22.0637567157894,92.1071061094736,38.5,A
N1,1011,bridge,KHORIANAGAR BRIDGE,22.0637567157894,92.1071061094736,38.8,A
N1,1012,link,Km post missing,22.1151944,92.072416,281.99999999998226,
N1,1013,bridge,NOYA PARA BOX CULVERT,22.06088615,92.10773337,2.5,A
N1,1014,link,Box culvert,22.1133056,92.0726938,718.0000000000177,
N1,1015,bridge,PODUA NOYA PARA BOX CULVERT,22.0565051155339,92.1090854592233,8.2,A
N1,1016,link,Km post missing,22.106222199999998,92.07380490000001,557.9999999999927,
N1,1017,bridge,PODUA BAZAR BOX CULVERT,22.0519296419354,92.1090613887096,12.6,A
N1,1018,link,Road to Bandarban(N108),22.102166699999998,92.07405490000001,111.99999999996635,
N1,1019,link,Box culvert,22.0993052,92.0743604,250.0,
N1,1020,link,Road to Satkaria (Z1019),22.0977497,92.0750271,30.00000000002956,
N1,1021,bridge,PODUA BAZAR BOX CULVERT,22.0483713234624,92.1081938519362,6.0,A
N1,1022,link,Km post missing,22.097583,92.07522159999999,611.9999999999663,
N1,1023,link,Box culvert,22.094221899999997,92.0798604,221.99999999998,
N1,1024,bridge,TALOCKDNR PARA BOX CULVERT,22.0375898525773,92.1039891092783,2.5,A
N1,1025,bridge,TALOCKDAR PARA,22.0375898525773,92.1039891092783,2.5,A
N1,1026,link,"Cox,s Bazar 104 km",22.092833,92.0812493,956.0000000000741,
N1,1027,bridge,AMIRABAD BOX CULVERT,22.031864884656,92.1041246666666,2.5,A
N1,1028,bridge,AMIRABAD PC GIDER BRIDGE,22.0287013636363,92.1034293272727,68.8,A
N1,1029,bridge,Amirabad Bridge,22.0287013636363,92.1034293272727,68.8,A
N1,1030,link,"Cox,s Bazar 103 km,Pasea 5 km",22.087694100000004,92.088583,545.9999999999354,
N1,1031,link,Box culvert,22.084444100000002,92.09249969999999,418.00000000000637,
N1,1032,bridge,AMIRABAD LOHAGOR BOX CULVERT,22.0260045474972,92.1026967443826,2.0,A
N1,1033,bridge,AMIRABAD LOHAGORA BOX CULVERT,22.0204980278439,92.1014277681473,10.0,A
N1,1034,link,"Cox,s Bazar 102 km,Pasha 3 km",22.0826104,92.0958886,300.00000000001137,
N1,1035,link,Box culvert,22.081166,92.09827740000001,699.9999999999886,
N1,1036,link,Km post missing,22.075221600000003,92.1001944,704.0000000000077,
N1,1037,link,Bridge start,22.0699438,92.1038333,33.00000000001546,
N1,1038,bridge,LOHAGORA L.S BOX CULVERT,22.0078200503225,92.0927765812903,3.0,A
N1,1039,link,Bridge end,22.0698049,92.104,177.00000000002092,
N1,1040,link,"Cox,s Bazar 100 km,Pasra 2 km",22.0686938,92.10525,565.9999999999741,
N1,1041,link,Bridge start,22.064166699999998,92.10700000000001,45.000000000015916,
N1,1042,bridge,DIGIRPARK BOX CULVERT,22.0041726139784,92.0905686346236,12.6,A
N1,1043,link,Bridge end,22.0638611,92.1070833,379.99999999999545,
N1,1044,bridge,DIGIRPAR BOX CULVERT,22.00042964,92.0883193766666,6.2,A
N1,1045,link,Box culvert,22.0605556,92.10780559999999,9.000000000014552,
N1,1046,link,Km post missing,22.0604722,92.1078611,423.0000000000018,
N1,1047,bridge,ZADUNAGOR FILLING BOX CULVERT,21.9958359641681,92.0874589126142,3.0,A
N1,1048,link,Box culvert,22.0568611,92.1090833,514.9999999999864,
N1,1049,link,Box culvert,22.052277800000002,92.10911109999999,62.00000000001182,
N1,1050,bridge,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,21.9957410021937,92.0874460645338,12.4,A
N1,1051,bridge,Khasmahal Bridge,21.9922334387096,92.0863582073732,58.5,A
N1,1052,bridge,KHASMOHAL ADUNAICR PC GIDER BRIDGE,21.9922334387096,92.0863582073732,58.8,A
N1,1053,link,Km post missing,22.0516944,92.10902779999999,329.9999999999841,
N1,1054,link,Box culvert,22.048638600000004,92.1082222,438.99999999996453,
N1,1055,bridge,ZADUNAGOR BUS STATION BOX CULVERT,21.990280244375,92.08568596625,14.2,A
N1,1056,bridge,Adunagar Bridge,21.9870408741379,92.0839943655172,22.0,B
